Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,"<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.type"">Type</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.start_time"">Start Time</span>",Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,"<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.jump_count"">Jump Count</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.total_grit"">Total Grit</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.avg_flow"">Avg Flow</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.flagged"">Flagged</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.avg_elapsed_speed"">Avg Elapsed Speed</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.dirt_distance"">Dirt Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.newly_explored_distance"">Newly Explored Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.newly_explored_dirt_distance"">Newly Explored Dirt Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.sport_type"">Sport Type</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.total_steps"">Total Steps</span>",Media
2081785782,"Dec 3, 2018, 11:45:19 PM",Evening Activity,Workout,,1770,3.91,,,false,,,activities/2224104614.fit.gz,,,1770.0,1228.0,3917.60009765625,3.799999952316284,,8.0,15.0,108.4000015258789,120.0,48.099998474121094,-0.15826016664505005,,,85.0,82.04444122314453,,,,,286.0,,9.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
2081785783,"Jan 1, 2019, 7:23:00 PM",Afternoon Activity,Workout,,5514,18.43,,,false,,,activities/2224104594.fit.gz,,,5514.0,5333.0,18436.69921875,11.399999618530273,,114.0,124.0,107.4000015258789,147.1999969482422,46.79999923706055,-0.05423964187502861,,,87.0,81.99357604980469,,,,,1345.0,,11.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8477.5,,,,,""
2081785789,"Jan 6, 2019, 9:06:15 PM",Afternoon Activity,Workout,,1836,6.01,,,false,,,activities/2224104621.fit.gz,,,1836.0,1836.0,6013.5,4.599999904632568,,1.0,6.0,157.1999969482422,165.0,7.300000190734863,-0.09644965827465057,,,82.0,79.38402557373047,,,,,443.0,,25.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
2081785794,"Nov 26, 2018, 10:27:20 PM",Afternoon Activity,Workout,,690,1.89,,,false,,,activities/2224104613.fit.gz,,,690.0,620.0,1890.4000244140625,7.099999904632568,,0.0,0.0,128.8000030517578,280.20001220703125,2.799999952316284,-0.021159542724490166,,,87.0,80.0610580444336,,,,,133.0,,16.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
2081785796,"Oct 28, 2018, 4:50:55 PM",Lunch Activity,Workout,,3700,11.90,,,false,,,activities/2224104610.fit.gz,,,3700.0,3478.0,11907.099609375,6.300000190734863,,91.0,84.0,140.60000610351562,379.6000061035156,12.399999618530273,0.07054614275693893,,,95.0,80.62561798095703,,,,,861.0,,14.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1856.4000244140625,,,,,""
2081785797,"Dec 24, 2018, 6:05:57 PM",Afternoon Activity,Workout,,1107,2.99,,,false,,,activities/2224104600.fit.gz,,,1107.0,1027.0,2989.699951171875,5.400000095367432,,8.0,11.0,160.60000610351562,196.0,16.100000381469727,-0.10034451633691788,,,84.0,80.49803924560547,,,,,215.0,,13.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
2081785802,"Jan 7, 2019, 10:56:46 PM",Afternoon Activity,Workout,,317,0.92,,,false,,,activities/2224104627.fit.gz,,,317.0,317.0,919.5,3.799999952316284,,1.0,1.0,315.20001220703125,318.0,7.5,0.021750951185822487,,,85.0,81.26262664794922,,,,,67.0,,21.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
2081785803,"Nov 30, 2018, 12:04:02 AM",Evening Activity,Workout,,928,3.13,,,false,,,activities/2224104615.fit.gz,,,928.0,898.0,3134.300048828125,12.600000381469727,,12.0,11.0,108.4000015258789,117.0,8.399999618530273,0.05104808136820793,,,85.0,80.87654113769531,,,,,218.0,,10.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
2081785811,"Nov 29, 2018, 11:50:51 PM",Evening Activity,Workout,,279,0.73,,,false,,,activities/2224104619.fit.gz,,,279.0,279.0,738.4000244140625,3.700000047683716,,0.0,0.0,93.19999694824219,108.4000015258789,39.0,-0.027085591107606888,,,86.0,82.1219482421875,,,,,52.0,,11.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
2081785816,"Dec 24, 2018, 7:34:26 PM",Afternoon Activity,Workout,,1292,4.00,,,false,,,activities/2224104622.fit.gz,,,1292.0,1251.0,4005.0,3.9000000953674316,,13.0,16.0,155.39999389648438,188.60000610351562,13.800000190734863,-0.09488140046596527,,,84.0,81.01205444335938,,,,,291.0,,6.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
